J. Glenn Brookshear	Computer Science: An Overview	71.72	35.86	17.93		Addison Wesley; 10 edition	January 6, 2008	12	5	2		English	0321524039	978-0321524034	paperback	688	Students and instructors alike continue to praise the broad coverage and clear exposition that Computer Science: An Overview uses to present a complete picture of the dynamic computer science field. Accessible to students from all backgrounds, Glenn Brookshear uses a language-independent context to encourage the development of a practical, realistic understanding of the field.  The Tenth Edition employs several world-renowned experts in respective fields to ensure that coverage reflects cutting-edge technology and appeals to today\'s students. Timely topics such as bioinformatics and artificial intelligence engage students, and the text provides coverage of foundational hardware topics like data representation and storage, machine architecture, and machine language.	10th Edition	Computer Science	''
G.R. Dattatreya	Performance Analysis of Queuing and Computer Networks	89.95	67.46	44.98	22.49	Chapman & Hall/CRC; 1 edition	June 9, 2008	0	0	0	0	English	1584889861	978-1584889861	hardcover	472	Performance Analysis of Queuing and Computer Networks develops simple models and analytical methods from first principles to evaluate performance metrics of arious configurations of computer systems and networks.  It presents many concepts and results of probability theory and stochastic processes.  After an introduction to queues in computer networks, this self-contained book covers important random ariables, such as Pareto and Poisson, that constitute models for arrival and service disciplines. It then deals with the equilibrium M/M/1/queue, which is the simplest queue that is amenable for analysis. Subsequent chapters explore applications of continuous time, state-dependent single Markovian queues, the M/G/1 system, and discrete time queues in computer networks. The author then proceeds to study networks of queues with exponential servers and Poisson external arrivals as well as the G/M/1 queue and Pareto interarrival times in a G/M/1 queue. The last two chapters analyze bursty, self-similar traffic, and fluid flow models and their effects on queues.	Chapman & Hall/Crc Computer & Information Science Series Computer Science ''
Jean Ponce (Editor), Martial Hebert (Editor), Cordelia Schmid (Editor), Andrew Zisserman (Editor)	Toward Category-Level Object Recognition	84.58	42.29	21.14		Springer; 1 edition	February 13, 2007	13	11	0		English	3540687947	978-3540687948	paperback	618	Although research in computer ision for recognizing 3D objects in photographs dates back to the 1960s, progress was relatively slow until the turn of the millennium, and only now do we see the emergence of effective techniques for recognizing object categories with different appearances under large ariations in the observation conditions. Tremendous progress has been achieved in the past five years, thanks largely to the integration of new data representations, such as invariant semi-local features, developed in the computer ision community with the effective models of data distribution and classification procedures developed in the statistical machine-learning community.  This olume is a post-event proceedings olume and contains selected papers based on presentations given, and ivid discussions held, during two workshops held in Taormina in 2003 and 2004. The main goals of these two workshops were to promote the creation of an international object recognition community, with common datasets and evaluation procedures, to map the state of the art and identify the main open problems and opportunities for synergistic research, and to articulate the industrial and societal needs and opportunities for object recognition research worldwide.  The 30 thoroughly revised papers presented are organized in the following topical sections: recognition of specific objects, recognition of object categories, recognition of object categories with geometric relations, and joint recognition and segmentation.	Lecture Notes in Computer Science / Image Processing, Computer Vision, Pattern Recognition, and Graphics Computer Science ''
Sio-Iong Ao (Editor), Mahyar A. Amouzegar (Editor), Su-Shing Chen (Editor)	Current Themes in Engineering Technologies: Selected Papers of the World Congress on Engineering and Computer Science	115.39	86.54	57.70	28.85	American Institute of Physics; 1 edition	May 20, 2008	11	3	2	0	English	0735405263	978-0735405264	hardcover	280	All papers have been peer-reviewed. This olume contains revised and extended research articles on the engineering and computer science written by prominent researchers participating in the World Congress on Engineering and Computer Science (WCECS) 2007. The WCECS 2007 is organized by the International Association of Engineers (IAENG), a non-profit international association found by the engineering and the computer science pioneers in 1968.	AIP Conference Proceedings Computer Science ''
Marvin K. Simon	Probability Distributions Involving Gaussian Random Variables: A Handbook for Engineers and Scientists	40.42	20.21	10.11		Springer	November 9, 2006	1	0	0		English	0387346570	978-0387346571	paperback	200	This handbook, now available in paperback, brings together a comprehensive collection of mathematical material in one location. It also offers a ariety of new results interpreted in a form that is particularly useful to engineers, scientists, and applied mathematicians. The handbook is not specific to fixed research areas, but rather it has a generic flavor that can be applied by anyone working with probabilistic and stochastic analysis and modeling.  Classic results are presented in their final form without derivation or discussion, allowing for much material to be condensed into one olume.  Concise compilation of disparate formulae saves time in searching different sources Focused application has broad interest for many disciplines: engineers, computer scientists, statisticians, physicists; as well as any researcher working in probabilistic and stochastic analysis and modeling in the natural or social sciences.  The material is timeless and has intrinsic alue to todays and tomorrows practicing engineers and scientists Endorsed by top experts in field worldwide, ensuring quality and alue Excerpts from reviews of the hardbound edition:	Springer International Series in Engineering and Computer Science Computer Science ''
Sanguthevar Rajasekaran (Editor), John Reif (Editor)	Handbook of Parallel Computing: Models, Algorithms and Applications	90.52	67.89	45.26	22.63	Chapman & Hall/CRC; 1 edition	December 20, 2007	0	0	0	0	English	1584886234	978-1584886235	hardcover	1224	The ability of parallel computing to process large data sets and handle time-consuming operations has resulted in unprecedented advances in biological and scientific computing, modeling, and simulations. Exploring these recent developments, the Handbook of Parallel Computing: Models, Algorithms, and Applications provides comprehensive coverage on all aspects of this field. The first section of the book describes parallel models. It covers evolving computational systems, the decomposable bulk synchronous model, parallel random access machine-on-chip architecture, the parallel disks model, mobile agents, fault-tolerant computing, hierarchical performance modeling, the partitioned optical passive star network, and the reconfigurable mesh model. The subsequent section on parallel algorithms examines networks of workstations, grid and packet scheduling, the derandomization technique, isosurface extraction and rendering, suffix trees, and mobile computing algorithmics. The final part of the text highlights an array of problems and offers ways to combat these challenges. This olume provides an up-to-date assessment of the models and algorithms involved in applying parallel computing to a ariety of fields, from computational biology to wireless networking.	Chapman & Hall/Crc Computer & Information Science Series Computer Science ''
Gilles Dowek	Principles of Programming Languages	35.86	17.93	8.96		Springer; 1 edition	February 6, 2009	8	4	3		English	1848820313	978-1848820319	paperback	158	The development of programming languages has radically modified our relation to language, complexity and machines. This book is an introduction to the principles around which these languages are organised  imperative constructions, functional constructions, reference, dynamic data types, objects and more. Using Java as a main language, but systematically comparing it to other languages it enables the reader to understand the unifying concepts that lie beneath each particular language and provides the tools that allow the students to adapt to new programming languages.	Undergraduate Topics in Computer Science Computer Science ''
Marco Lanzagorta (Contributor), Jeffrey Uhlmann (Contributor)	Quantum Computer Science	34.31	17.16	8.58		Morgan and Claypool Publishers	November 14, 2008	5	2	0		English	1598297325	978-1598297324	paperback	108	In this text we present a technical overview of the emerging field of quantum computation along with new research results by the authors. What distinguishes our presentation from that of others is our focus on the relationship between quantum computation and computer science. Specifically, our emphasis is on the computational model of quantum computing rather than on the engineering issues associated with its physical implementation. We adopt this approach for the same reason that a book on computer programming doesn\'t cover the theory and physical realization of semiconductors. Another distinguishing feature of this text is our detailed discussion of the circuit complexity of quantum algorithms. To the extent possible we have presented the material in a form that is accessible to the computer scientist, but in many cases we retain the conventional physics notation so that the reader will also be able to consult the relevant quantum computing literature. Although we expect the reader to have a solid understanding of linear algebra, we do not assume a background in physics. This text is based on lectures given as short courses and invited presentations around the world, and it has been used as the primary text for a graduate course at George Mason University. In all these cases our challenge has been the same: how to present to a general audience a concise introduction to the algorithmic structure and applications of quantum computing on an extremely short period of time. The feedback from these courses and presentations has greatly aided in making our exposition of challenging concepts more accessible to a general audience. Table of Contents: Introduction / The Algorithmic Structure of Quantum Computing / Advantages and Limitations of Quantum Computing / Amplitude Amplification / Case Study: Computational Geometry / The Quantum Fourier Transform / Case Study: The Hidden Subgroup / Circuit Complexity Analysis of Quantum Algorithms / Conclusions / Bibliography	Synthesis Lectures on Quantum Computing Computer Science ''
Pascal Paillier (Editor), Ingrid Verbauwhede (Editor)	Cryptographic Hardware and Embedded Systems - CHES 2007: 9th International Workshop, Vienna, Austria, September 10-13, 2007, Proceedings	59.33	29.66	14.83		Springer; 1 edition	October 11, 2007	5	0	0		English	3540747346	978-3540747345	paperback	468	This book constitutes the refereed proceedings of the 9th International Workshop on Cryptographic Hardware and Embedded Systems, CHES 2007, held in Vienna, Austria, September 10-13, 2007.  The 31 revised full papers were carefully reviewed and selected from 99 submissions. The papers are organized in topical sections on side channels, low resources, hardware attacks and countermeasures, special purpose hardware, efficient algorithms for embedded processors, side channels, hardware attacks and countermeasures, efficient hardware, trusted computing, side channels, hardware attacks and countermeasures, as well as efficient hardware.	Lecture Notes in Computer Science / Security and Cryptology Computer Science ''
Franco Maloberti	Analog Design for CMOS VLSI Systems	219.00	164.25	109.50	54.75	Springer; 1 edition	October 31, 2001	8	1	0	0	English	0792375505	978-0792375500	hardcover	388	Analog Design for CMOS VLSI Systems is a comprehensive text that offers a detailed study of the background principles and the analog design techniques for CMOS-VLSI implementation. The book covers the physical operation and the modelling of MOS transistors. Discusses the key features of integrated passive components and studies basic building blocks and oltage and current references before considering in great details the design of op-amps and comparators. The book is primarily intended for use as a graduate-level textbook and for practising engineers. It is expected that the reader should be familiar with the concepts taught in basic introductory courses in analog circuits.  Relying on that proper background knowledge the book presents the material on an intuitive basis with a minimum use of mathematical quantitative analysis.  Therefore, the insight induced by the book will favour that kind of knowledge gathering required for the design of high-performance analog circuits. The book favours this important process with a number of inserts providing hints or advises on key features of the topic studied. An interesting peculiarity of the book is the use of numbers. The equations describing the circuit operation are guidelines for the designer. It is important to assess performances in a quantitative way. To achieve this target the book provides a number of examples on computer simulations using Spice. Moreover, in order to acquire the feeling of the technological progress, three different hypothetical technologies are addressed and used. Detailed examples and the many problems make Analog Design for CMOS VLSI Systems a comprehensive textbook for a graduate-level course on analog circuit design. Moreover, the book will efficiently serve the practical needs of a wide range of circuit design and system design engineers.	The Springer International Series in Engineering and Computer Science Computer Science ''
M. Sens	Upgrading SAP	40.11	30.08	20.05	10.03	Jones & Bartlett Publishers	February 20, 2008	14	3	1	0	English	1934015156	978-1934015155	hardcover	331	The purpose of this book is to remove the eil of secrecy surrounding SAP upgrade techniques and concepts, and to provide the user with a detailed description of the steps needed for a successful implementation. This popular, but ery complex software system must be constantly reconfigured and upgraded to accommodate its latest releases. This book provides a complete overview of the process to upgrade from one SAP release to the next one and explains with detailed descriptions, the use of all relevant SAP upgrade tools.  Along with a technical description of the SAP NetWeaver Application Server (AS), it also discusses personnel issues and the economic ramifications of such an upgrade project. Examples in this book are based on arious different SAP products and releases, such as SAP NetWeaver 2004, 2004S (also known as NetWeaver 7.0 and 7.1), and SAP Business Suite 2005 with SAP ERP 6.0, BI, CRM, SCM, and SRM. Conceived as both a teaching book and as a reference manual, it covers all the techniques, background information, notes, tips, and tricks needed for any SAP upgrade project. A CD-ROM accompanies the book with templates and outlines for the upgrading process, as well as third-party SAP related material. ++Features +Examples in this book are based on arious different SAP products and releases, such as SAP NetWeaver 2004, 2004S (also known as 7.0) and 7.1 and SAP Business Suite 2005 with ERP, BI, CRM, SCM and SRM +Includes a CD-ROM accompanies the book with templates, Power Point slides, and outlines for the upgrading process, as well as third-party SAP related material +++Brief Table of Contents(Selected Topics Only) 1. Introduction 2.What Is SAP Software?  3. SAP Layers and Architecture. 4. SAP Software Logistics. 5. Reason For Upgrading. 6. Difference between Upgrade and Implementation. 7. Hardware Related Items. 8. Upgrade Technology 9.Unicode Conversion. 10. Upgrade Project Management. 11. Third Party Tools. 12. SAP New Dimensions Products. 13. SAP Netweaver Java AS. 14. Support Tools. 15. The Direction of SAP. About the CD.  Index.	SAP R/3 Computer Science ''
