Rebecca East	A. D. 62: Pompeii	15.25	7.63	3.81		IUniverse	February 7, 2003	8	2	3		English	059526882X	978-0595268825	paperback	292	A twenty-first century woman is stranded in first century Pompeii when a time travel experiment goes awry; she is sold to a wealthy family as a house slave. This provides her with an intimate, upstairs/downstairs perspective on household life in ancient times. At first she does menial work, but she improves her situation by telling stories and making prophecies. As her influence grows, she wins the love of her master and his daughter and provokes the engeful jealousy of his wife.  In this gentle fable about the power of stories to change people\'s lives, the heroine uses sources that include fairy tales and great works of literature to argue for womens rights and the humanity of slaves, and to inspire herself and others to be resourceful, courageous and independent. Miranda\'s own life becomes as mythic as the stories she tells. In a narrative that is part adventure, part romance, and part fantasy, the heroine triumphs over adversity and makes a place for herself in the world of the past.	''	Romance	''
Allyson James	The Dragon Master	6.99	3.50	1.75		Berkley	November 4, 2008	6	3	0		English	0425224716	978-0425224717	paperback	304	He\'s big, hot, and not of this world. The third in this erotic paranormal series. A Fire Dragon summoned here by a dangerous mage inflames the passion in the human female he has chosen to become his mate.	Dragon Series, Book 3	Romance	''
Samantha Kane	The Courage to Love	12.99	6.50	3.25		Ellora\'s Cave; 1st Printing edition	July 25, 2008	4	1	0		English	1419955349	978-1419955341	paperback	208	Kate Collier is still recovering from a icious rape and trying to make a success of her dress shop when Jason Randal and Anthony Richards return to London from the Continent, intent on winning her. She\'s known them for years, ever since they served with her late husband in the Peninsula against Napoleon.  She\'d been in love with them for almost that long. To discover they feel the same is a shock, but Kate isn\'t ready to turn her life back over to a man, or men. Jason and Tony prove hard to resist, however, especially when their close friendship blossoms into desire for each other as they make Kate\'s body burn with passion. The combination of their insatiable desire for her and their journey into a sexual relationship with one another is irresistible to Kate. A nightmare from her past tries to keep them apart, but the three long for a life together in spite of society\'s censure, and they will not be denied. Reader advisory: Contains male/male sex scenes.	Brothers in Arms, Book 1	Romance	''
Elizabeth Boyle	Confessions of a Little Black Gown	6.99	3.50	1.75		Avon	March 31, 2009	1	0	0		English	0061373230	978-0061373237	paperback	384	She spied him in the shadows . . .  And in an instant, Thalia Langley knew the man before her was no saint. He might claim to be the Duke of Hollindrake\'s unassuming country cousin, but no man that handsome, that arresting, could be anything but . . . well, he simply must be an unrepentant rogue. His cat-like grace and power leave Tally shivering in her slippers at the notion of all the wicked, forbidden things he might be capable of doing . . . to her.  Indeed, Lord Larken is no bumbling icar, but a master spy there in his majesty\'s service to findand murdera notorious pirate freed in a daring prison escape. Devoted to the Crown, Larken\'s not about to let an interfering (and not entirely innocent) Mayfair miss disrupt his ruthless plans. Yet how can he be anything but tempted by this lady in a little black gown . . . a dress tantalizing enough to lead even Larken astray.	''	Romance	''
Julia Templeton	Dangerous Desires	12.99	6.50	3.25		Ellora\'s Cave Publishing	July 25, 2008	7	2	1		English	1843609053	978-1843609056	paperback	238	Rochford Manor, outside London, 1810: When her dying father entrusts her to the care of Dominic Santrell, one of London\'s most infamous rakes, Arlie Whitman is thrust into a world of elegance and privilege she had never imagined. But her initiation into society is nowhere near as frightening as the powerful desire she feels for Dominic himself. The dark and dashing earl claims that she needs a husband, but Arlie knows she needs only Dominic.  Dominic had owed never to marry. In his experience, love was, at best, an evening\'s pleasure. Yet the parade of young men courting his ward is unbearable.  Arlie\'s innocent beauty haunts his dreams. The passion they share cannot be denied...  But desire can be dangerous.	''	Romance	''
Mechele Armstrong	Dinah's Dark Desire	9.99	5.00	2.50		Loose Id, LLC	May 19, 2007	2	0	0		English	1596324619	978-1596324619	paperback	156	Dinah\'s two hunky best friends, Ian and Taylor, are there for her during any trauma that comes her way. After her boyfriend abuses her, they take her home with them so she can heal. Their relationship changes forever when they decide they want her between them forever and in all ways possible. Granted, they arouse her beyond anything she\'d ever dreamed possible and give her a new sense of completion. She\'d just never imagined the American dream with Dick and Jane ... and Robert. Odd things soon start happening -- ugly things that make her doubt who she\'s becoming. In reaction, she resists her desires, ignoring her gut feelings. Will she give in to her family\'s and society\'s pressures? Or will she find a way to give in to her darkest desire, to be the woman in the middle?  Publisher\'s Note: This book contains sexual acts that may be offensive to some readers, including male/male sexual intercourse and male/female/male mnage.	''	Romance	''
Radclyffe (Editor)	Best Lesbian Romance 2009	10.17	5.08	2.54		Cleis Press	January 6, 2009	8	1	0		English	1573443336	978-1573443333	paperback	230	Who says romance is dead? Certainly not the authors of these powerful stories of lesbians in love  and sometimes in lust. Best Lesbian Romance 2009, edited by the award-winning author of such books as When Dreams Tremble and Turn Back Time, presents the juiciest, most seductive love stories written today. Putting a new spin on the subject, these stories explore the underlying emotions and complex relationships that help define love between women. From a shy glance across a crowded room, to a casual meeting at a dinner party, to an accidental encounter on a street corner, this collection of romantic interludes showcases the many ways love can be both lost and found.  Contributors include Jennifer Fulton, Karin Kallmaker, Radclyffe, Rakelle Valencia, and Alison Tyler.	''	Romance	''
Adrianne Byrd	Sinful Chocolate	5.99	3.00	1.50		Kimani	January 1, 2009	10	0	0		English	0373860978	978-0373860975	paperback	224	Charlie Masters, playa extraordinaire, has no plans to change his heartbreaker ways. Then some bad news from his doctor gives him pause for regretand six months to make things right with all the women he\'s wronged.  Most don\'t believe him; a few are cooking up revenge; and one has a knockout sister offering him a taste of heaven.  Gisella Jacobs is busy launching her new shop, Sinful Chocolate, when delectable Charlie knocks at her door. Her friends warn that he\'s trouble, but his kiss is richer than her finest Belgian cocoa, his touch as elvety smooth as her lightest truffle. And when something so wrong feels so righthow can a woman resist?	Kimani Romance	Romance	''
William Oddie	Chesterton and the Romance of Orthodoxy: The Making of GKC, 1874-1908	43.59	32.69	21.80	10.90	Oxford University Press, USA	January 15, 2009	13	0	7	0	English	0199551650	978-0199551651	hardcover	416	On the publication of Orthodoxy in 1908, Wilfrid Ward hailed G. K.  Chesterton as a prophetic figure whose thought was to be classed with that Burke, Butler, Coleridge, and John Henry Newman. When Chesterton died in 1936, T. S. Eliot pronounced that \'Chesterton\'s social and economic ideas were the ideas for his time that were fundamentally Christian and Catholic\'. But how did he come by these ideas? Eliot noted that Chesterton attached \'significance also to his development, to his beginnings as well as to his ends, and to the movement from one to the other\'. It is on that development that this book is focused.	''	Romance	''
J.S. Hawley	If You Were Mine	6.99	3.50	1.75		Dafina	February 1, 2008	0	0	0		English	0758219369	978-0758219367	paperback	320	If You Were Mine Always on the go, successful entrepreneur Jailyn Wyatt loves her life. After the death of her father, Jailyn points her energies in a positive direction by putting her bohemian mark on an old Connecticut farmhouse. Something else also makes the long drive from New York City worthwhile: Caleb Vincent, a real estate mini-mogul who appreciates Jailyn\'s eccentric outlook, not to mention her sexy curves.  Rebuilding his reputation after a professional setback hasn\'t been easy or fun, so Caleb is only too happy to collaborate with the ibrant Ms. Wyatt on the revitalization of a ramshackle inn in need of some TLC. Any excuse to keep the lady around, but the disaster that suddenly threatens Jailyn\'s own business isn\'t exactly what Caleb had in mind. Now, reaching out to old contacts to help Jailyn may stir up some bad memories, but the chance to build real love from the ground up comes once in a lifetime...	''	Romance	''
Christine Warren	You\'re So Vein	6.99	3.50	1.75		St. Martin\'s Paperbacks	March 31, 2009	14	1	0		English	0312947925	978-0312947927	paperback	336	Ava Markham is beautiful, sa y, chic, and more at home with Kate Spade than with the idea of fangs and fur. She cant get quite used to the fact that some of closest friends have crossed over to the Other side. Then one night she is attacked by a rogue ampire, and her deepest fears are realized when her body begins a dangerous transformation from human to immortala change she cannot survive without the help of an alluring stranger who comes to her rescue Vladimir Rurikovich, an elite member of the European Council of Vampires, is on the prowl for a murderous ampire fugitive on the night he saves Ava from the clutches of death. It takes just one look for Dima to know he cannot live another eight centuries without the stunning and seductive Avauntil he discovers a secret about her bloodline that could change everything	The Others, Book 7	Romance	''
Ann Radcliffe , Alison Milbank (Editor)	A Sicilian Romance	9.56	4.78	2.39		Oxford University Press, USA; New Ed. / edition	December 15, 2008	5	2	1		English	0199537399	978-1433090998	paperback	256	In A Sicilian Romance (1790) Ann Radcliffe began to forge the unique mixture of the psychology of terror and poetic description that would make her the great exemplar of the Gothic novel, and the idol of the Romantics.  This early novel explores the cavernous landscapes and labyrinthine passages of Sicily\'s castles and convents to reveal the shameful secrets of its all-powerful aristocracy.	Oxford World\'s Classics	Romance	''
Nick Nolan	Strings Attached	12.99	6.50	3.25		BookSurge Publishing	April 19, 2006	7	0	0		English	1419628895	978-1419628894	paperback	312	From BOOKS TO WATCH OUT FOR by RICHARD LABONTE, Volume 4 number 1 - Adolescence is a hazardous way of life for 17-year-old Jeremy Tyler; his father died in a mysterious accident when he was a child, and his mother has since descended into alcoholic hell and forced rehab; that\'s when he\'s sent from the Fresno slums of his childhood to the posh estate of his overbearing great aunt Katherine and her censorious husband - liberated from an economic prison, only to land in an emotional one - and is overwhelmed by the change. It\'s not easy for him to fit into the upper crust, particularly because he\'s trying to hide how much he\'s attracted to other boys. Jeremy\'s story of breaking free from the strands of dishonesty, deceit, and self-doubt has its parallels to the tale of Pinocchio, but Nolan\'s queer take is totally contemporary: think the TV series The OC - girls with mean cheekbones, well-built guys with snotty attitudes, and Jeremy in the role of a queer Ryan Atwood. He\'s a good-looking kid, with a sleek swimmer\'s physique - and the swim team\'s champ is out to get him. He dates one of the smart-set girls in an attempt to keep his gay hormones at bay - but that doesn\'t do him much good. Nolan\'s debut novel is a kitchen sink of genres - coming of age, coming out, mystery, romance, erotica, even a dash of the supernatural - that add up to an impressive story about the passage from boyhood to manhood.	''	Romance	''
Gail Gaymer Martin	Writing the Christian Romance	12.74	6.37	3.19		Writers Digest Books	December 20, 2007	13	9	1		English	1582974772	978-1582974774	paperback	240	Writing the Christian Romance provides readers with detailed instruction for creating a storyline that is reflective of Christian alues with authentic well constructed principled characters. This comprehensive book shows writers how to develop an engaging, passionate, conflict-driven romantic storyline without the use profanity, gratuitous iolence, or sexually explicit content. Writers will learn to construct stories using the three threads around which Christian romance is centered: the characters\' personal growth, the growth of the romance, and the characters\' spiritual growth, which is as irrevocably tied to the storyline as the first two threads.	''	Romance	''
Myrna Mackenzie	The Heir\'s Convenient Wife	3.99	2.00	1.00		Harlequin	May 13, 2008	9	1	2		English	0373175132	978-0373175130	paperback	192	The Wedding Belles\' photographer, Regina, captures picture-perfect memories for brides and grooms to treasure. But looking at her own wedding photo makes her realize she barely knows the man she conveniently wed.... Dell O\'Ryan was always brought up to do the right thing, to be responsible. So when his no-good cousin landed the beautiful Regina in a whole heap of trouble, Dell stepped in to save the day.  One convenient marriage later, they are practically strangers, and now Dell has decided it\'s time to date his wife.... --This text refers to the Kindle Edition edition.	Harlequin Romance	Romance	''
Dawn Mactavish	The Marsh Hawk	6.99	3.50	1.75		Leisure Books	July 3, 2007	2	0	0		English	0843959347	978-0843959345	paperback	368	THE PRIVATEER Lark at first hoped it was a simple nightmare: If she closed her eyes, she would be back in the mahogany bed of her spacious boudoir at Eddington Hall, and all would be well. Her father, the earl of Roxburgh, would not be dead by his own hand, and she would not be in Marshalsea debtor\'s prison.  Such was not to be. Ere the Marshalsea could do its worst, the earl of Grayshire intervened. Lark shivered, considering the mysterious stone-faced noble. He\'d paid her bond while the rest of London turned an eye as blind as the one beneath his eye patch. But while his touch was electric and his gaze piercing, for what purpose had he bought her freedom? A plan including Cornwall, return to the world of the haute ton, and embroilment in a struggle against both England\'s own Admiralty and the French. But even more perilous, the ex-sea captain might plunder her heart. No, this was not a dream. As Lark would soon learn, her dreams had never ended so well.  Dawn MacTavish is the penname for award-winning author Dawn Thompson.	Leisure Historical Romance	Romance	''
Kyoko Akitsu , Tooko Miyagi	A Promise Of Romance	8.95	4.47	2.24		Digital Manga Publishing; illustrated edition edition	June 18, 2008	3	0	1		English	1569707103	978-1569707104	paperback	250	A contract marriage!? Satsuki has gone to England to study acting, but it\'s all he can do to pay his living expenses. But everything is about to change when the handsome Count Edward offers him money in exchange for entering a fake marriage!	Yaoi Novel	Romance	''
Kerry A. Jones	Cast in Stone	10.85	5.42	2.71		Black Lyon Publishing	July 1, 2007	5	1	1		English	0979325226	978-0979325229	paperback	224	He waited seven hundred years to find her. For what seemed an eternity, Julen endured a nightly punishment that never should have been his.  Descended from a line of ancient warriors, he owed not to become the creature his persecutors claimed he was - the creature they did their best to make him into. Now that he has found the healer who can end his nightly torment, the stirring she creates in his Agathyrsi blood threatens to bring more danger than redemption. She was sworn to destroy him. Sofia Evan, owner of Fortune\'s Cup coffeehouse, had been raised on family lore and responsibility passed down through generations on a rare parchment. She never believed the darkness and pain in its tales to be more than myth, never questioned the reasons for the gifts that set her apart from all the rest. Until one winter morning changes everything. Now the breathtaking man who haunts her waking hours is the ery being whose curse she must put an end to - one way or another. \"If the following books [in the Quinguard Immortals Series] are as good as the first, it will be an excellent series and a must-have for those who believe in soulmates. I for one will never look at gargoyles in quite the same way again.\" Janet Davies Once Upon a Romance \"An extraordinary tale with memorable characters, a fresh premise and solid writing. Ms. Jones crafted a winner.\" Janalee Ruschhaupt Paranormal Romance Reviews \"A riveting tale of love, lust, hate and magic... a must-buy!\" Rosemarie Brungard Romance at Heart Magazine	Quinguard Immortals	Romance	''
Sandra Anne Taylor	Secrets of Attraction: The Universal Laws of Love, Sex and Romance	11.16	5.58	2.79		Hay House	September 2001	2	0	0		English	1561708178	978-1561708178	paperback	250	In this book the author reveals how the Universal Laws--and even quantum physics--actually direct the course of your relationship destiny.	''	Romance	''
Dr. Ruth K. Westheimer , Pierre A. Lehu (Contributor)	Rekindling Romance for Dummies	19.79	9.89	4.95		For Dummies; 1 edition	December 21, 2000	8	0	0		English	0764553038	978-0764553035	paperback	335	Wondering how to put the spark back in your love life? America\'s foremost expert on sex is back, and she has all the answers in Rekindling Romance For Dummies. From newlywed couples and expecting parents to career-driven couples and partners entering the golden years, expert advice will help all couples assess their relationships and identify underlying issues that can get in the way of a closer and more fulfilling love life. This book also offers tips for avoiding common traps and pitfalls that can endanger the health of a relationship and helps identify situations that require the help of a therapist.  From rethinking your approach to sex and winning your mate all over again to mastering the art of romance, this book provides real-life advice for couples who want to bring excitement and romance back into their lives.	''	Romance	''
Michele Sinclair	The Highlander\'s Bride	3.99	2.00	1.00		Zebra	June 1, 2007	13	1	0		English	1420100130	978-1420100136	paperback	352	Highland laird Conor McTiernay had always dreamed of an enduring love. But the reality of women who desired him only for his title and lands made him swear off marriage forever. That is until he first set eyes on the Englishwoman his men found hiding in the forest. Beneath the dirt and grime it was clear Laurel Cordell was beautiful. But would she prove to be yet another beguiling seductress or had Conor finally found the one woman who could lay claim to his heart? Laurel trusted that the Scottish chieftain would keep her safe from the cruel laird from whom she had escaped. Looking deep into Conor\'s silver eyes she saw not only his calculating warrior ways but his quick arousal to passion. But before they can explore the growing desire between them, their newfound love is threatened by secrets from her past...	Zebra Debut	Romance	''
Blayne Cooper	Hard Times	11.66	5.83	2.92		Spinsters Ink Books	November 12, 2007	11	5	3		English	1883523907	978-1883523909	paperback	301	Years ago, Lorna Malachi, a frightened teenager, was plunged into a nightmare called Blue Ridge Women\'s Correctional Facility. Terrified and desperate to belong, she sold her soul one piece at a time. She survived to sit atop the ever-shifting trash heap of prison society.	''	Romance	''
Francis Levy	Erotomania: A Romance	11.90	5.95	2.98		Two Dollar Radio	August 1, 2008	2	1	0		English	0976389576	978-0976389576	paperback	160	\"[A] hilariously satirical debut novel. Miller, Lawrence, and Genet stop by like proud ancestors... But it\'s a more recent generation of mischievous deviant writers (Nicholson Baker, Mary Gaitskill) that truly looms large  Erotomania\'s closest predecessor might be Baker\'s The Fermata. [An] ambitious book... [A] biting satire.\" Zach Baron, Village Voice \"Sex is familiar, but it\'s perennial, and Levy makes it fresh.\" Richard Rayner, Los Angeles Times Book Review \"Levy seems to have an eye for detail for all that is absurd, commonly human, and uniquely American.\" Beth Harrington, Bookslut \"It\'s a great book, written with flawless erve by a tremendous fictioneer and thinker, and it deserves glory. A classic.\" Andre Codrescu, Exquisite Corpse \"[Erotomania] can just as easily be a bookend to the beautifully nuanced prose of Milan Kundera as it can be a long-version story for a nudie mag minus the accompanying photographs. It\'s all in the context  as it is with most relationships.\" Quarterly Conversation \"Erotomania wields a comedic punch that makes it, above all, a fun novel to read.\" Nerve.com Erotomania is an absurdist portrait of a modern-day romance. It follows James and Monica from their early days as couple that is forced to move into a nuclear fall-out bunker so their explosive sex life doesnt physically harm their neighbors, down the long journey to marriage counseling.  Francis Levys short stories, criticism, humor, and poetry have appeared in The New York Times, The Washington Post, The New Republic, The Village Voice, and The Quarterly.	''	Romance	''
Jillian Hunter	Fairy Tale	6.99	3.50	1.75		Pocket	April 1, 1997	15	2	1		English	0671001574	978-0671001575	paperback	352	His crumbling castle attacked by the impertinent Marsali Hay, Duncan MacElgin, an infamous rebel leader, ows to exact revenge but instead falls in love with his lovely adversary in the wake of several surprising countermoves.	''	Romance	''
